"TaskNumber","Priority","StatusCode","ProjectCode","SubCategory","#Developers","TaskPerformance","DeveloperPerformance","HoursEstimate","HoursLogged"
"9959","1","FINISHED","PC4","Bug","1","0","0","0.5","0.5"
"9964","5","COMPLETED","PC8","Bug","1","0","0","2","2"
"9970","2","COMPLETED","PC4","Enhancement","1","1.5","1.5","7","5.5"
"9973","1","COMPLETED","PC4","Testing","1","-86.25","NA","14","100.25"
"9973","1","COMPLETED","PC4","Testing","1","-86.25","NA","14","100.25"
"9973","1","COMPLETED","PC4","Testing","1","-86.25","NA","14","100.25"
"9973","1","COMPLETED","PC4","Testing","1","-86.25","-54.75","14","100.25"
"9973","1","COMPLETED","PC4","Testing","1","-86.25","NA","14","100.25"
"9974","2","COMPLETED","PC4","Bug","1","0.5","0.5","1","0.5"
"9975","5","COMPLETED","PC4","Bug","1","0","0","0.5","0.5"
"9977","1","COMPLETED","PC4","Enhancement","1","3.5","3.5","7","3.5"
"9978","5","COMPLETED","PC4","Bug","1","0","0","0.25","0.25"
"9980","5","COMPLETED","PC4","Bug","1","0","0","0.25","0.25"
"9986","1","COMPLETED","PC4","Release","1","0","0","0.75","0.75"
"9987","3","FINISHED","PC2","Bug","1","0.5","0.5","2","1.5"
"9988","4","COMPLETED","PC9","Enhancement","1","-3","2","35","38"
"9988","4","COMPLETED","PC9","Enhancement","1","-3","NA","35","38"
"9991","5","COMPLETED","PC4","Enhancement","1","0","0","1.5","1.5"
"9993","1","FINISHED","PC4","Release","1","0","0","0.33","0.33"
"10000","1","COMPLETED","PC4","Release","1","-1","NA","1.5","2.5"
"10000","1","COMPLETED","PC4","Release","1","-1","0","1.5","2.5"
"10002","5","COMPLETED","PC4","Enhancement","1","3","NA","14","11"
"10002","5","COMPLETED","PC4","Enhancement","1","3","3.5","14","11"
"10004","5","COMPLETED","PC8","Enhancement","1","0.25","0.25","1","0.75"
"10005","3","COMPLETED","PC4","Bug","1","0","0","2.5","2.5"
"10018","1","COMPLETED","PC4","Bug","1","0","0","0.5","0.5"
"10021","1","COMPLETED","PC4","Bug","1","0","0","1","1"
"10024","2","FINISHED","PC4","Bug","1","3","3","3.5","0.5"
"10025","2","COMPLETED","PC4","Enhancement","1","0","0","2.5","2.5"
"10030","5","COMPLETED","PC9","Bug","1","0","0","1","1"
"10035","1","FINISHED","PC4","Release","1","0","0","1.5","1.5"
"10037","3","COMPLETED","PC4","Bug","1","0","0","3.5","3.5"
"10047","1","FINISHED","PC4","Release","1","0","0","0.5","0.5"
"10049","2","COMPLETED","PC9","Bug","1","-0.5","-0.5","2.5","3"
"10055","1","COMPLETED","PC4","Release","1","11.25","11.25","14","2.75"
"10061","3","COMPLETED","PC2","Bug","1","0","0","3.5","3.5"
"10062","3","COMPLETED","PC9","Enhancement","1","9","9","14","5"
"10066","1","COMPLETED","PC14","Bug","1","7.5","NA","21","13.5"
"10066","1","COMPLETED","PC14","Bug","1","7.5","8","21","13.5"
"10075","1","FINISHED","PC9","Enhancement","1","-26.1","-23.4","30","56.1"
"10075","1","FINISHED","PC9","Enhancement","1","-26.1","NA","30","56.1"
"10078","3","COMPLETED","PC2","Bug","1","0","0","3","3"
"10080","1","COMPLETED","PC9","Enhancement","1","7.75","8.75","35","27.25"
"10080","1","COMPLETED","PC9","Enhancement","1","7.75","NA","35","27.25"
"10086","1","FINISHED","PC4","Release","1","0","0","0.5","0.5"
"10088","1","FINISHED","PC9","Enhancement","1","-10.75","NA","14","24.75"
"10088","1","FINISHED","PC9","Enhancement","1","-10.75","NA","14","24.75"
"10088","1","FINISHED","PC9","Enhancement","1","-10.75","-1.75","14","24.75"
"10088","1","FINISHED","PC9","Enhancement","1","-10.75","NA","14","24.75"
"10093","2","COMPLETED","PC16","Bug","1","0","0","0.5","0.5"
"10099","5","COMPLETED","PC9","Bug","1","0","0","0.75","0.75"
"10100","1","FINISHED","PC9","Enhancement","1","-7.25","-7","14","21.25"
"10100","1","FINISHED","PC9","Enhancement","1","-7.25","NA","14","21.25"
"10103","3","COMPLETED","PC16","Enhancement","1","-36.5","-36.5","21","57.5"
"10104","3","COMPLETED","PC16","Enhancement","1","-9.5","-9","7","16.5"
"10104","3","COMPLETED","PC16","Enhancement","1","-9.5","NA","7","16.5"
"10105","3","COMPLETED","PC16","Enhancement","1","-29.5","-29.5","47.5","77"
"10107","3","COMPLETED","PC16","Enhancement","1","-4","-4","22.5","26.5"
"10114","1","FINISHED","PC4","Release","1","0","0","0.5","0.5"
"10120","1","FINISHED","PC11","Enhancement","1","5.83","20.58","260","254.17"
"10120","1","FINISHED","PC11","Enhancement","1","5.83","NA","260","254.17"
"10139","1","FINISHED","PC9","Enhancement","1","-5","NA","21","26"
"10139","1","FINISHED","PC9","Enhancement","1","-5","-3","21","26"
"10140","1","COMPLETED","PC9","Bug","1","0","0","2","2"
"10141","3","COMPLETED","PC4","Enhancement","1","0","0","2","2"
"10149","3","COMPLETED","PC4","Enhancement","1","0","0","0.5","0.5"
"10151","3","COMPLETED","PC4","Enhancement","1","0","0","0.75","0.75"
"10155","1","FINISHED","PC9","Enhancement","1","0","0","21","21"
"10159","1","COMPLETED","PC4","Bug","1","0","0","0.5","0.5"
"10165","1","FINISHED","PC9","Bug","1","0.45","0.45","1","0.55"
"10173","1","FINISHED","PC9","Enhancement","1","4","4","7","3"
"10181","4","FINISHED","PC2","Bug","1","0.9","0.9","1","0.1"
"10184","1","FINISHED","PC9","Enhancement","1","-19.75","-18.75","14","33.75"
"10184","1","FINISHED","PC9","Enhancement","1","-19.75","NA","14","33.75"
"10185","1","FINISHED","PC9","Release","1","2.25","2.25","7","4.75"
"10186","3","COMPLETED","PC4","Testing","1","0.5","0.5","3","2.5"
"10190","1","FINISHED","PC2","Bug","1","7.25","7.25","14","6.75"
"10192","3","FINISHED","PC7","Bug","1","11","11","14","3"
"10199","1","FINISHED","PC4","Testing","1","25.5","25.5","30","4.5"
"10200","1","FINISHED","PC14","Enhancement","1","-13","-13","14","27"
"10202","1","FINISHED","PC4","Testing","1","16","NA","30","14"
"10202","1","FINISHED","PC4","Testing","1","16","21.5","30","14"
"10202","1","FINISHED","PC4","Testing","1","16","NA","30","14"
"10206","1","FINISHED","PC9","Bug","1","27","27","30","3"
"10208","5","COMPLETED","PC4","Testing","1","1.5","1.5","10","8.5"
"10219","3","COMPLETED","PC9","Enhancement","1","0.5","0.5","3","2.5"
"10221","2","FINISHED","PC9","Testing","1","1.75","1.75","30","28.25"
"10227","5","COMPLETED","PC9","Bug","1","0","0","0.5","0.5"
"10228","1","COMPLETED","PC2","Release","1","-2","-2","7","9"
"10229","5","COMPLETED","PC9","Bug","1","0","0","0.5","0.5"
"10241","1","FINISHED","PC14","Bug","1","4","NA","7","3"
"10241","1","FINISHED","PC14","Bug","1","4","NA","7","3"
"10241","1","FINISHED","PC14","Bug","1","4","5.75","7","3"
"10242","1","COMPLETED","PC4","Bug","1","-13.83","-9.08","7","20.83"
"10242","1","COMPLETED","PC4","Bug","1","-13.83","NA","7","20.83"
"10242","1","COMPLETED","PC4","Bug","1","-13.83","NA","7","20.83"
"10243","1","COMPLETED","PC4","Bug","1","-1.5","NA","2","3.5"
"10243","1","COMPLETED","PC4","Bug","1","-1.5","-0.5","2","3.5"
"10245","5","COMPLETED","PC4","Bug","1","0","0","3.5","3.5"
"10246","3","COMPLETED","PC16","Bug","1","2","2","3","1"
"10252","1","FINISHED","PC9","Enhancement","1","-9.25","-5","100","109.25"
"10252","1","FINISHED","PC9","Enhancement","1","-9.25","NA","100","109.25"
"10254","3","COMPLETED","PC4","Bug","1","1","1","2.5","1.5"
"10255","1","COMPLETED","PC4","Release","1","0.17","0.17","0.5","0.33"
"10258","3","COMPLETED","PC16","Bug","1","0.5","0.5","3","2.5"
"10259","3","COMPLETED","PC4","Bug","1","0.5","0.5","7","6.5"
"10262","1","COMPLETED","PC2","Release","1","2.25","2.25","7","4.75"
"10263","4","COMPLETED","PC9","Bug","1","-0.5","-0.5","1.5","2"
"10264","3","COMPLETED","PC4","Enhancement","1","0","0","2","2"
"10266","3","COMPLETED","PC4","Bug","1","0","0","1.5","1.5"
"10268","4","COMPLETED","PC9","Bug","1","0","0","0.5","0.5"
"10272","5","COMPLETED","PC9","Bug","1","0","0","0.5","0.5"
"10276","1","COMPLETED","PC4","Testing","1","0","0","0.75","0.75"
"10283","3","COMPLETED","PC4","Enhancement","1","0","0","7","7"
"10285","1","COMPLETED","PC4","Enhancement","1","-4","-4","7","11"
"10286","3","COMPLETED","PC4","Enhancement","1","0","0","3.5","3.5"
"10287","1","FINISHED","PC9","Bug","1","-0.25","0","2","2.25"
"10287","1","FINISHED","PC9","Bug","1","-0.25","NA","2","2.25"
"10289","5","COMPLETED","PC4","Enhancement","1","0","0","1","1"
"10291","2","COMPLETED","PC4","Bug","1","0","0","0.5","0.5"
"10292","1","COMPLETED","PC2","Release","1","2","2","7","5"
"10297","3","COMPLETED","PC4","Bug","1","-0.5","-0.5","2","2.5"
"10299","1","FINISHED","PC14","Enhancement","1","-6","-6","3","9"
"10308","1","FINISHED","PC9","Bug","1","0.5","2.5","7","6.5"
"10308","1","FINISHED","PC9","Bug","1","0.5","NA","7","6.5"
"10313","1","COMPLETED","PC4","Release","1","0","0","0.25","0.25"
"10314","1","FINISHED","PC9","Enhancement","1","4","4","7","3"
"10315","1","FINISHED","PC9","Enhancement","1","3.4","3.4","7","3.6"
"10317","1","FINISHED","PC9","Enhancement","1","36.75","NA","50","13.25"
"10317","1","FINISHED","PC9","Enhancement","1","36.75","40","50","13.25"
"10319","1","FINISHED","PC9","Bug","1","1.5","NA","5","3.5"
"10319","1","FINISHED","PC9","Bug","1","1.5","2.5","5","3.5"
"10323","1","COMPLETED","PC4","Release","1","0","0","0.25","0.25"
"10335","1","FINISHED","PC9","Enhancement","1","-0.4","-0.4","7","7.4"
"10336","1","FINISHED","PC9","Enhancement","1","15.5","17","30","14.5"
"10336","1","FINISHED","PC9","Enhancement","1","15.5","NA","30","14.5"
"10337","1","FINISHED","PC8","Enhancement","1","0.1","0.1","2","1.9"
"10341","1","FINISHED","PC9","Bug","1","1.22","1.22","4","2.78"
"10342","1","FINISHED","PC9","Enhancement","1","0.55","0.55","4","3.45"
"10344","1","FINISHED","PC9","Enhancement","1","-3.5","-3.5","7","10.5"
"10345","1","FINISHED","PC9","Release","1","-0.4","-0.4","3","3.4"
"10348","1","COMPLETED","PC4","Release","1","0","0","0.25","0.25"
"10352","8","FINISHED","PC9","Bug","1","-2","-0.5","1","3"
"10352","8","FINISHED","PC9","Bug","1","-2","NA","1","3"
"10354","1","FINISHED","PC9","Enhancement","1","0.75","0.75","1","0.25"
"10357","2","COMPLETED","PC8","Enhancement","1","0.5","0.5","2.5","2"
"10360","5","COMPLETED","PC4","Bug","1","0","0","1","1"
"10362","5","COMPLETED","PC11","Enhancement","1","0","0","1","1"
"10366","1","COMPLETED","PC4","Bug","1","0.25","NA","3","2.75"
"10366","1","COMPLETED","PC4","Bug","1","0.25","1","3","2.75"
"10369","1","COMPLETED","PC4","Bug","1","0","0","3","3"
"10370","1","COMPLETED","PC4","Testing","1","2.85","2.85","7","4.15"
"10371","1","FINISHED","PC9","Enhancement","1","0","0","1","1"
"10374","3","COMPLETED","PC4","Bug","1","0","0","1.5","1.5"
"10378","1","COMPLETED","PC4","Testing","1","0","0","0.1","0.1"
"10379","1","COMPLETED","PC4","Bug","1","0","0","2","2"
"10380","1","COMPLETED","PC4","Release","1","0.5","0.5","4","3.5"
"10387","3","COMPLETED","PC4","Bug","1","0.5","0.5","2","1.5"
"10388","3","COMPLETED","PC4","Enhancement","1","0","0","2","2"
"10389","2","COMPLETED","PC4","Enhancement","1","0.25","0.25","2","1.75"
"10390","3","COMPLETED","PC4","Enhancement","1","0","0","1","1"
"10392","1","COMPLETED","PC4","Enhancement","1","-0.5","-0.5","2","2.5"
"10393","1","COMPLETED","PC4","Bug","1","-0.25","-0.25","0.25","0.5"
"10394","1","COMPLETED","PC4","Bug","1","0.5","0.5","1","0.5"
"10396","1","COMPLETED","PC4","Testing","1","0","0","2","2"
"10398","1","COMPLETED","PC4","Release","1","-0.5","-0.5","3.5","4"
"10408","1","COMPLETED","PC4","Bug","1","0.5","0.5","7","6.5"
"10409","1","COMPLETED","PC4","Bug","1","0.5","0.5","1","0.5"
"10410","1","COMPLETED","PC4","Release","1","1.25","1.25","7","5.75"
"10411","1","FINISHED","PC9","Enhancement","1","0","0","0.25","0.25"
"10416","3","COMPLETED","PC4","Bug","1","-0.5","-0.5","6","6.5"
"10417","3","COMPLETED","PC4","Testing","1","0","0","1","1"
"10420","1","COMPLETED","PC4","Release","1","0","0","0.5","0.5"
"10422","1","FINISHED","PC9","Enhancement","1","0.25","0.25","0.5","0.25"
"10423","1","FINISHED","PC9","Enhancement","1","4","4","5","1"
"10424","1","FINISHED","PC9","Bug","1","1.5","1.5","2","0.5"
"10425","1","FINISHED","PC9","Enhancement","1","1.5","1.5","3","1.5"
"10426","1","FINISHED","PC9","Release","1","2.75","NA","5","2.25"
"10426","1","FINISHED","PC9","Release","1","2.75","3.25","5","2.25"
"10427","1","FINISHED","PC9","Enhancement","1","0","0","2","2"
"10435","5","RELEASED","PC9","Bug","1","0","0","3","3"
"10436","1","COMPLETED","PC4","Bug","1","-1.25","-0.25","5","6.25"
"10436","1","COMPLETED","PC4","Bug","1","-1.25","NA","5","6.25"
"10437","3","COMPLETED","PC4","Bug","1","-0.5","NA","2","2.5"
"10437","3","COMPLETED","PC4","Bug","1","-0.5","0","2","2.5"
"10439","2","FINISHED","PC9","Enhancement","1","-17.8","-17","30","47.8"
"10439","2","FINISHED","PC9","Enhancement","1","-17.8","NA","30","47.8"
"10440","1","FINISHED","PC9","Enhancement","1","3.75","3.75","4","0.25"
"10441","1","COMPLETED","PC4","Testing","1","-0.25","-0.25","1","1.25"
"10444","1","FINISHED","PC9","Enhancement","1","-0.5","-0.5","7","7.5"
"10447","1","COMPLETED","PC4","Bug","1","0","0","0.25","0.25"
"10453","1","RELEASED","PC4","Enhancement","1","0","NA","3.5","3.5"
"10453","1","RELEASED","PC4","Enhancement","1","0","0.5","3.5","3.5"
"10454","1","RELEASED","PC4","Enhancement","1","0","0","7","7"
"10455","1","RELEASED","PC4","Enhancement","1","0","0","2","2"
"10456","1","RELEASED","PC4","Enhancement","1","-1","-1","7","8"
"10457","1","RELEASED","PC4","Enhancement","1","0","0","3.5","3.5"
"10458","1","RELEASED","PC4","Enhancement","1","-0.67","-0.67","7","7.67"
"10459","1","RELEASED","PC4","Testing","1","-1","-1","7","8"
"10461","1","FINISHED","PC4","Release","1","0","0","0.25","0.25"
"10462","1","RELEASED","PC4","Testing","1","1.51","1.51","4","2.49"
"10464","1","COMPLETED","PC4","Release","1","0","0","0.25","0.25"
"10469","1","COMPLETED","PC4","Bug","1","-1.5","NA","1","2.5"
"10469","1","COMPLETED","PC4","Bug","1","-1.5","-0.5","1","2.5"
"10470","3","COMPLETED","PC4","Bug","1","0","0","3","3"
"10490","1","COMPLETED","PC9","Enhancement","1","-0.25","-0.25","1.5","1.75"
"10492","2","FINISHED","PC9","Enhancement","1","1","1","3","2"
"10493","1","FINISHED","PC9","Testing","1","-1","-1","7","8"
"10495","1","COMPLETED","PC4","Release","1","0.25","0.25","0.5","0.25"
"10497","1","COMPLETED","PC4","Release","1","0","0","0.25","0.25"
"10505","5","COMPLETED","PC4","Enhancement","1","0","0","1.5","1.5"
"10506","1","FINISHED","PC9","Bug","1","2","2","14","12"
"10510","1","COMPLETED","PC2","Bug","1","0.5","0.5","8","7.5"
"10519","3","COMPLETED","PC9","Enhancement","1","-66.75","-65.75","100","166.75"
"10519","3","COMPLETED","PC9","Enhancement","1","-66.75","NA","100","166.75"
"10520","1","FINISHED","PC9","Bug","1","1.6","NA","14","12.4"
"10520","1","FINISHED","PC9","Bug","1","1.6","3","14","12.4"
"10521","1","COMPLETED","PC2","Testing","1","-0.5","0","3","3.5"
"10521","1","COMPLETED","PC2","Testing","1","-0.5","NA","3","3.5"
"10522","1","FINISHED","PC9","Testing","1","-4.5","-4.5","7","11.5"
"10523","1","RELEASED","PC4","Enhancement","1","0.5","0.5","2","1.5"
"10524","1","COMPLETED","PC4","Bug","1","0.5","NA","2","1.5"
"10524","1","COMPLETED","PC4","Bug","1","0.5","1","2","1.5"
"10529","1","COMPLETED","PC9","Bug","1","-33.22","NA","14","47.22"
"10529","1","COMPLETED","PC9","Bug","1","-33.22","3.2","14","47.22"
"10540","1","COMPLETED","PC9","Enhancement","1","0","0","14","14"
"10541","3","COMPLETED","PC9","Bug","1","3","3","7","4"
"10549","6","FINISHED","PC9","Enhancement","1","11.5","11.5","14","2.5"
"10558","1","FINISHED","PC9","Bug","1","11.75","11.75","14","2.25"
"10559","2","FINISHED","PC9","Enhancement","1","6.5","6.5","7","0.5"
"10560","1","COMPLETED","PC9","Bug","1","3","3","7","4"
"10563","1","FINISHED","PC9","Enhancement","1","1.85","1.85","2.5","0.65"
"10565","1","COMPLETED","PC9","Bug","1","2.25","2.25","3","0.75"
"10566","4","FINISHED","PC9","Enhancement","1","1.75","1.75","3","1.25"
"10570","1","FINISHED","PC9","Bug","1","4","4","7","3"
"10572","1","FINISHED","PC9","Bug","1","-4","-3","2","6"
"10572","1","FINISHED","PC9","Bug","1","-4","NA","2","6"
"10573","1","COMPLETED","PC4","Bug","1","0.25","0.25","0.5","0.25"
"10578","1","RELEASED","PC4","Enhancement","1","0","0","1","1"
"10586","1","COMPLETED","PC4","Release","1","3","3","7","4"
"10589","2","FINISHED","PC9","Enhancement","1","-0.5","1.25","7","7.5"
"10589","2","FINISHED","PC9","Enhancement","1","-0.5","NA","7","7.5"
"10615","1","FINISHED","PC9","Enhancement","1","0","0","0.5","0.5"
"10622","1","FINISHED","PC8","Enhancement","1","0.25","0.25","1","0.75"
"10624","3","COMPLETED","PC4","Bug","1","0","0","1.5","1.5"
"10629","1","COMPLETED","PC4","Enhancement","1","0","0","0.33","0.33"
"10632","2","COMPLETED","PC9","Enhancement","1","5","5","35","30"
"10649","1","FINISHED","PC9","Enhancement","1","0.65","0.65","14","13.35"
"10671","5","COMPLETED","PC11","Enhancement","1","0","0","1","1"
"10677","1","FINISHED","PC9","Enhancement","1","2","2","7","5"
"10683","1","FINISHED","PC9","Bug","1","0.6","0.6","2","1.4"
"10685","1","RELEASED","PC4","Bug","1","0","0","2.5","2.5"
"10687","1","COMPLETED","PC4","Bug","1","0","0","0.5","0.5"
"10688","1","COMPLETED","PC4","Bug","1","0.25","0.25","1","0.75"
"10712","3","FINISHED","PC9","Enhancement","1","1.6","1.6","7","5.4"
"10721","1","FINISHED","PC9","Release","1","-29.55","-29.55","7","36.55"
"10763","1","COMPLETED","PC11","Release","1","-0.25","-0.25","0.5","0.75"
"10799","3","COMPLETED","PC9","Enhancement","1","-13.25","-13.25","35","48.25"
"10807","1","COMPLETED","PC9","Enhancement","1","-4.75","-4.75","1","5.75"
"10815","2","COMPLETED","PC9","Enhancement","1","-1","-1","5","6"
"10821","1","FINISHED","PC9","Bug","1","0.1","0.1","1","0.9"
"10823","5","COMPLETED","PC11","Bug","1","0","0","0.5","0.5"
"10839","1","FINISHED","PC11","Enhancement","1","-37.79","-32.04","35","72.79"
"10839","1","FINISHED","PC11","Enhancement","1","-37.79","NA","35","72.79"
"10851","1","RELEASED","PC4","Enhancement","1","0","0","0.5","0.5"
"10853","4","COMPLETED","PC9","Enhancement","1","-3.5","-3.5","5","8.5"
"10864","3","COMPLETED","PC9","Enhancement","1","2","2","21","19"
"10875","3","COMPLETED","PC9","Bug","1","1","1","7","6"
"10879","3","FINISHED","PC9","Bug","1","0","0","0.5","0.5"
"10882","3","FINISHED","PC9","Bug","1","0.76","0.76","1","0.24"
"10892","1","FINISHED","PC9","Enhancement","1","0.2","0.2","1","0.8"
"10893","2","FINISHED","PC9","Enhancement","1","-22.52","-22.52","1","23.52"
"10908","3","COMPLETED","PC2","Enhancement","1","1.5","1.5","14","12.5"
"10918","1","COMPLETED","PC4","Bug","1","0","0","1","1"
"10924","3","FINISHED","PC9","Enhancement","1","0.12","0.12","1.5","1.38"
"10929","5","FINISHED","PC9","Bug","1","1.2","NA","3","1.8"
"10929","5","FINISHED","PC9","Bug","1","1.2","2","3","1.8"
"10947","5","COMPLETED","PC9","Enhancement","1","0","0","1","1"
"10975","1","FINISHED","PC8","Enhancement","1","-4.55","-4.55","7","11.55"
"10979","1","FINISHED","PC9","Release","1","-1","-1","7","8"
"10980","1","FINISHED","PC9","Testing","1","0.55","0.55","7","6.45"
"10981","3","COMPLETED","PC2","Enhancement","1","-12.5","NA","14","26.5"
"10981","3","COMPLETED","PC2","Enhancement","1","-12.5","-6","14","26.5"
"10984","1","FINISHED","PC14","Bug","1","-6","-6","1","7"
"10987","1","FINISHED","PC14","Enhancement","1","-6.25","-6.25","70","76.25"
"11040","4","FINISHED","PC14","Enhancement","1","-9.5","-9.5","7","16.5"
"11069","1","COMPLETED","PC7","Bug","1","-1.5","-1.5","2","3.5"
"11103","1","COMPLETED","PC9","Enhancement","1","0","0","1.5","1.5"
"11121","1","COMPLETED","PC2","Enhancement","1","2.75","2.75","7","4.25"
"11188","1","FINISHED","PC9","Enhancement","1","16.27","16.27","35","18.73"
"11217","1","FINISHED","PC9","Enhancement","1","34.74","35.24","150","115.26"
"11217","1","FINISHED","PC9","Enhancement","1","34.74","NA","150","115.26"
"11223","1","COMPLETED","PC7","Bug","1","0","0","2","2"
"11240","1","COMPLETED","PC18","Enhancement","1","-47.7","NA","70","117.7"
"11240","1","COMPLETED","PC18","Enhancement","1","-47.7","NA","70","117.7"
"11240","1","COMPLETED","PC18","Enhancement","1","-47.7","3.07","70","117.7"
"11240","1","COMPLETED","PC18","Enhancement","1","-47.7","NA","70","117.7"
"11240","1","COMPLETED","PC18","Enhancement","1","-47.7","NA","70","117.7"
"11240","1","COMPLETED","PC18","Enhancement","1","-47.7","NA","70","117.7"
"11241","1","COMPLETED","PC9","Enhancement","1","-6.38","-5.68","70","76.38"
"11241","1","COMPLETED","PC9","Enhancement","1","-6.38","NA","70","76.38"
"11244","5","COMPLETED","PC13","Enhancement","1","21","NA","28","7"
"11245","5","COMPLETED","PC13","Enhancement","1","-5.5","0.5","35","40.5"
"11245","5","COMPLETED","PC13","Enhancement","1","-5.5","NA","35","40.5"
